21873	Hadrumetinus, Hadrumetina, Hadrumetinum  ADJ
21874	haedus, haedi  N (2nd) M
21875	haedilia, haediliae  N (1st) F
21876	haedilla, haedillae  N (1st) F
21877	haedillus, haedilli  N (2nd) M
21878	haedinus, haedina, haedinum  ADJ
21879	Haeduus, Haedui  N (2nd) M
21880	haedulus, haeduli  N (2nd) M
21881	haedulea, haeduleae  N (1st) F
21882	haemorrhagia, haemorrhagiae  N (1st) F
21883	haemorrhois, haemorrhoidis  N (3rd) F
21884	haemorrhoissus, haemorrhoissa, haemorrhoissum  ADJ
21885	haemorroida, haemorroidae  N (1st) F
21886	haereo, haerere, haesi, haesus  V (2nd)
21887	haereditas, haereditatis  N (3rd) F
21888	haeresiarcha, haeresiarchae  N (1st) M
21889	haeresis, haeresis  N (3rd) F
21890	haeresis, haereseos/is  N F
21891	haereticus, haeretici  N (2nd) M
21892	haereticus, haeretica, haereticum  ADJ
21893	haesito, haesitare, haesitavi, haesitatus  V (1st)
21894	haesitatio, haesitationis  N (3rd) F
21895	-, a, -  ADJ
21896	hagios, -, -  ADJ
21897	-, -, hagion  ADJ
21898	hagiographus, hagiographi  N (2nd) M
21899	hagiographus, hagiographa, hagiographum  ADJ
21900	hagiographia, hagiographiae  N (1st) F
21901	hagiographicus, hagiographica, hagiographicum  ADJ
21902	hahahae  INTERJ
21903	hahahe  INTERJ
21904	haicu, haicus  N (4th) N
21905	halo, halare, halavi, halatus  V (1st)
21906	halatio, halationis  N (3rd) F
21907	halcycon, halcyonis  N (3rd) F
21908	haliaeetos, haliaeeti  N M
21909	halica, halicae  N (1st) F
21910	halicacius, halicacia, halicacium  ADJ
21911	halicastrum, halicastri  N (2nd) N
21912	halitus, halitus  N (4th) M
21913	halito, halitare, halitavi, halitatus  V (1st) INTRANS
21914	hallus, halli  N (2nd) M
21915	hallec, hallecis  N (3rd) N
21916	Hallelujah  INTERJ
21917	hallucinator, hallucinatoris  N (3rd) M
21918	halmaturus, halmaturi  N (2nd) M
21919	halucinor, halucinari, halucinatus sum  V (1st) DEP
21920	halucinatio, halucinationis  N (3rd) F
21921	hama, hamae  N (1st) F
21922	hamus, hami  N (2nd) M
21923	hamadryas, hamadryados/is  N F
21924	hamatus, hamata, hamatum  ADJ
21925	hamiota, hamiotae  N (1st) M
21926	hammonitrum, hammonitri  N (2nd) N
21927	hamula, hamulae  N (1st) F
21928	hannapus, hannapi  N (2nd) M
21929	Hannibal, Hannibalis  N (3rd) M
21930	hapalus, hapala, hapalum  ADJ
21931	hara, harae  N (1st) F
21932	harum, hari  N (2nd) N
21933	harena, harenae  N (1st) F
21934	harenaceus, harenacea, harenaceum  ADJ
21935	harenaria, harenariae  N (1st) F
21936	harenaria, harenariae  N (1st) F
21937	harenarius, harenarii  N (2nd) M
21938	harenarium, harenarii  N (2nd) N
21939	harenarius, harenaria, harenarium  ADJ
21940	harenatum, harenati  N (2nd) N
21941	harenatus, harenata, harenatum  ADJ
21942	harenatio, harenationis  N (3rd) F
21943	harenifodina, harenifodinae  N (1st) F
21944	harenivagus, harenivaga, harenivagum  ADJ
21945	harenosum, harenosi  N (2nd) N
21946	harenosus, harenosa, harenosum  ADJ
21947	harenula, harenulae  N (1st) F
21948	haricolor, haricolari, haricolatus sum  V (1st) DEP
21949	hariola, hariolae  N (1st) F
21950	hariolus, harioli  N (2nd) M
21951	hariolor, hariolari, hariolatus sum  V (1st) DEP
21952	harmonia, harmoniae  N (1st) F
21953	harmonium, harmonii  N (2nd) N
21954	harmonica, harmonicae  N (1st) F
21955	harmonice, harmonices  N F
21956	harmonicus, harmonica, harmonicum  ADJ
21957	harmonice  ADV
21958	harpe, harpes  N F
21959	harpagatus, harpagata, harpagatum  ADJ
21960	harpago, harpagonis  N (3rd) M
21961	harpastum, harpasti  N (2nd) N
21962	harpax, (gen.), harpacis  ADJ
21963	harpyria, harpyriae  N (1st) F
21964	harundifer, harundifera, harundiferum  ADJ
21965	harundineus, harundinea, harundineum  ADJ
21966	harundinetum, harundineti  N (2nd) N
21967	harundinosus, harundinosa, harundinosum  ADJ
21968	harundo, harundinis  N (3rd) F
21969	haruspex, haruspicis  N (3rd) M
21970	haruspicina, haruspicinae  N (1st) F
21971	haruspicinus, haruspicina, haruspicinum  ADJ
21972	harviga, harvigae  N (1st) F
21973	harvix, harvigis  N (3rd) F
21974	Hasdrubal, Hasdrubalis  N (3rd) M
21975	hasisum, hasisi  N (2nd) N
21976	hasta, hastae  N (1st) F
21977	hastatus, hastati  N (2nd) M
21978	hastatus, hastata, hastatum  ADJ
21979	hastilis, hastilis, hastile  ADJ
21980	hastile, hastilis  N (3rd) N
21981	hau  ADV
21982	hau  INTERJ
21983	haud  ADV
21984	hauddum  ADV
21985	haudquaquam  ADV
21986	hauquaquam  ADV
21987	haurio, haurire, hausi, haustus  V (4th)
21988	haustus, haustus  N (4th) M
21989	haustrum, haustri  N (2nd) N
21990	haut  ADV
21991	haveo, havere, -, -  V (2nd) INTRANS
21992	haveo, havere, -, -  V (2nd) INTRANS
21993	have  INTERJ
21994	havens, (gen.), haventis  ADJ
21995	he, undeclined  N N
21996	hebeo, hebere, -, -  V (2nd) INTRANS
21997	hebdomada, hebdomadae  N (1st) F
21998	hebdomada, hebdomadae  N (1st) F
21999	hebdomadarius, hebdomadarii  N (2nd) M
22000	hebdomadarius, hebdomadaria, hebdomadarium  ADJ
22001	hebdomas, hebdomadis  N (3rd) F
22002	hebdomas, hebdomadis  N (3rd) F
22003	hebdomas, hebdomados/is  N F
22004	hebdomas, hebdomados/is  N F
22005	hebenus, hebeni  N (2nd) C
22006	hebenum, hebeni  N (2nd) N
22007	hebenius, hebenia, hebenium  ADJ
22008	hebes, (gen.), hebetis  ADJ
22009	hebesco, hebescere, -, -  V (3rd)
22010	hebeto, hebetare, hebetavi, hebetatus  V (1st) TRANS
22011	hebetudo, hebetudinis  N (3rd) F
22012	Hebraea, Hebraeae  N (1st) F
22013	Hebraeus, Hebraei  N (2nd) M
22014	Hebraeus, Hebraea, Hebraeum  ADJ
22015	Hebraicus, Hebraica, Hebraicum  ADJ
22016	Hebraicis, Hebraicis, Hebraice  ADJ
22017	Hebraice  ADV
22018	hebria, hebriae  N (1st) F
22019	hecatolitrum, hecatolitri  N (2nd) N
22020	hecatombe, hecatombes  N F
22021	hecatometrum, hecatometri  N (2nd) N
22022	hectarea, hectareae  N (1st) F
22023	Hector, Hectoris  N (3rd) M
22024	hedus, hedi  N (2nd) M
22025	hedera, hederae  N (1st) F
22026	hederacius, hederacia, hederacium  ADJ
22027	hedonismus, hedonismi  N (2nd) M
22028	hedonisticus, hedonistica, hedonisticum  ADJ
22029	hedychrum, hedychri  N (2nd) N
22030	Hegumen, Hegumenis  N (3rd) M
22031	hei  INTERJ
22032	heia  INTERJ
22033	hejulor, hejulari, hejulatus sum  V (1st) DEP
22034	Heli  INTERJ
22035	helica, helicae  N (1st) F
22036	helicopterum, helicopteri  N (2nd) N
22037	helleborus, hellebori  N (2nd) M
22038	helleborum, hellebori  N (2nd) N
22039	hellenismus, hellenismi  N (2nd) M
22040	hellenisticus, hellenistica, hellenisticum  ADJ
22041	helluor, helluari, helluatus sum  V (1st) DEP
22042	helluatio, helluationis  N (3rd) F
22043	helluo, helluonis  N (3rd) M
22044	helops, helopis  N (3rd) M
22045	heluor, heluari, heluatus sum  V (1st) DEP
22046	heluo, heluonis  N (3rd) M
22047	helvella, helvellae  N (1st) F
22048	Helvetia, Helvetiae  N (1st) F
22049	Helvetius, Helvetii  N (2nd) M
22050	Helvetius, Helvetia, Helvetium  ADJ
22051	helxine, helxines  N F
22052	hem  INTERJ
22053	hemera, hemerae  N (1st) F
22054	hemerodromus, hemerodromi  N (2nd) M
22055	hemicillus, hemicilli  N (2nd) M
22056	hemicrania, hemicraniae  N (1st) F
22057	hemicyclium, hemicyclii  N (2nd) N
22058	hemiditonus, hemiditoni  N (2nd) M
22059	hemina, heminae  N (1st) F
22060	heminarium, heminarii  N (2nd) N
22061	hemiolios, hemiolios, -  ADJ
22062	-, -, hemiolion  ADJ
22063	hemisphaerium, hemisphaerii  N (2nd) N
22064	hemisphaerion, hemisphaerii  N N
22065	hemitonium, hemitonii  N (2nd) N
22066	hemitonion, hemitonii  N N
22067	hemorrhoissa, hemorrhoissae  N (1st) F
22068	hemorrhoissus, hemorrhoissa, hemorrhoissum  ADJ
22069	hendecasyllabus, hendecasyllabi  N (2nd) M
22070	hendecasyllabus, hendecasyllaba, hendecasyllabum  ADJ
22071	heortologia, heortologiae  N (1st) F
22072	hepatitis, hepatitidis  N (3rd) F
22073	heptas, heptados/is  N F
22074	hepteris, hepteris  N (3rd) F
22075	hera, herae  N (1st) F
22076	herus, heri  N (2nd) M
22077	hereo, herere, hesi, hesus  V (2nd)
22078	herba, herbae  N (1st) F
22079	herbaceus, herbacea, herbaceum  ADJ
22080	herbagium, herbagii  N (2nd) N
22081	herbesco, herbescere, -, -  V (3rd)
22082	herbicidum, herbicidi  N (2nd) N
22083	herbidus, herbida, herbidum  ADJ
22084	herbifer, herbifera, herbiferum  ADJ
22085	herbipotens, (gen.), herbipotentis  ADJ
22086	herbisectrum, herbisectri  N (2nd) N
22087	herbosus, herbosa, herbosum  ADJ
22088	herbula, herbulae  N (1st) F
22089	hercisco, herciscere, -, -  V (3rd) TRANS
22090	hercle  INTERJ
22091	herctum, hercti  N (2nd) N
22092	hercule  INTERJ
22093	Hercules, Herculis  N (3rd) M
22094	here  ADV
22095	heredito, hereditare, hereditavi, hereditatus  V (1st) TRANS
22096	hereditarius, hereditaria, hereditarium  ADJ
22097	hereditas, hereditatis  N (3rd) F
22098	heremus, heremi  N (2nd) M
22099	heremus, herema, heremum  ADJ
22100	heremita, heremitae  N (1st) M
22101	heremiticus, heremitica, heremiticum  ADJ
22102	heres, heredis  N (3rd) C
22103	hereticus, heretici  N (2nd) M
22104	hereticus, heretica, hereticum  ADJ
22105	heri  ADV
22106	herinacius, herinacii  N (2nd) M
22107	herma, hermae  N (1st) F
22108	Hermes, Hermae  N M
22109	hermaphroditus, hermaphroditi  N (2nd) M
22110	hermeneutica, hermeneuticae  N (1st) F
22111	hermeneuticus, hermeneutica, hermeneuticum  ADJ
22112	hermeticus, hermetica, hermeticum  ADJ
22113	hermetice  ADV
22114	hermitonium, hermitonii  N (2nd) N
22115	herniosus, herniosa, herniosum  ADJ
22116	herous, heroa, heroum  ADJ
22117	Herodes, Herodis  N (3rd) M
22118	herodius, herodii  N (2nd) M
22119	herodio, herodionis  N (3rd) M
22120	heroicus, heroica, heroicum  ADJ
22121	heroicitas, heroicitatis  N (3rd) F
22122	heroina, heroinae  N (1st) F
22123	heroina, heroinae  N (1st) F
22124	heroine, heroines  N F
22125	herois, heroidos/is  N F
22126	heros, herois  N (3rd) M
22127	heros, herois  N M
22128	hesitatio, hesitationis  N (3rd) F
22129	Hesperus, Hesperi  N (2nd) M
22130	Hesperia, Hesperiae  N (1st) F
22131	hesperius, hesperia, hesperium  ADJ
22132	hesternus, hesterna, hesternum  ADJ
22133	hetaeria, hetaeriae  N (1st) F
22134	hetaeriarcha, hetaeriarchae  N (1st) M
22135	hetairia, hetairiae  N (1st) F
22136	heterogeneus, heterogenea, heterogeneum  ADJ
22137	heterogenia, heterogeniae  N (1st) F
22138	heterosexualis, heterosexualis, heterosexuale  ADJ
22139	heth, undeclined  N N
22140	hethanim, undeclined  N N
22141	heu  INTERJ
22142	heuristicus, heuristica, heuristicum  ADJ
22143	heus  INTERJ
22144	Heva, Hevae  N (1st) F
22145	hexagonum, hexagoni  N (2nd) N
22146	hexagonon, hexagoni  N N
22147	hexameter, hexametri  N (2nd) M
22148	hexameter, hexametra, hexametrum  ADJ
22149	hexametrus, hexametri  N (2nd) M
22150	hexametrus, hexametra, hexametrum  ADJ
22151	hexapeda, hexapedae  N (1st) F
22152	hexaphorum, hexaphori  N (2nd) N
22153	hexas, hexados/is  N F
22154	hexeris, hexeris  N (3rd) F
22155	hio, hiare, hiavi, hiatus  V (1st)
22156	hiacinthina, hiacinthinae  N (1st) F
22157	hiacinthinus, hiacinthina, hiacinthinum  ADJ
22158	hiatus, hiatus  N (4th) M
22159	hiatus, hiatus  N (4th) M
22160	Hibernus, Hiberni  N (2nd) M
22161	hibernum, hiberni  N (2nd) N
22162	hibernus, hiberna, hibernum  ADJ
22163	hiberno, hibernare, hibernavi, hibernatus  V (1st)
22164	hibernaculum, hibernaculi  N (2nd) N
22165	hibernalis, hibernalis, hibernale  ADJ
22166	Hibernia, Hiberniae  N (1st) F
22167	hibiscus, hibisci  N (2nd) F
22168	hibiscum, hibisci  N (2nd) N
22169	hibix, hibicis  N (3rd) M
22170	hibrida, hibridae  N (1st) F
22171	hic  ADV
22172	hiemo, hiemare, hiemavi, hiematus  V (1st)
22173	hiemalis, hiemalis, hiemale  ADJ
22174	hiemans, (gen.), hiemantis  ADJ
22175	hiemps, hiemis  N (3rd) F
22176	hiems, hiemis  N (3rd) F
22177	hiera, hierae  N (1st) F
22178	hierus, hiera, hierum  ADJ
22179	-, a, -  ADJ
22180	hieros, -, -  ADJ
22181	-, -, hieron  ADJ
22182	hierarcha, hierarchae  N (1st) M
22183	hierarchia, hierarchiae  N (1st) F
22184	hierarchicus, hierarchica, hierarchicum  ADJ
22185	hieraticus, hieratica, hieraticum  ADJ
22186	Hieremias, Hieremiae  N M
22187	Hiericuntinus, Hiericuntina, Hiericuntinum  ADJ
22188	Hiericus, Hiericuntis  N (3rd) F
22189	hieroglyphum, hieroglyphi  N (2nd) N
22190	hieronica, hieronicae  N (1st) M
22191	Hieronymus, Hieronymi  N (2nd) M
22192	Hierosolimitanus, Hierosolimitana, Hierosolimitanum  ADJ
22193	Hierosolyma, Hierosolymae  N (1st) F
22194	Hierosolymum, Hierosolymi  N (2nd) N
22195	hierotheca, hierothecae  N (1st) F
22196	Hierurgia, Hierurgiae  N (1st) F
22197	Hierusalem, undeclined  N N
22198	hilum, hili  N (2nd) N
22199	hilaro, hilarare, hilaravi, hilaratus  V (1st) TRANS
22200	hilarus, hilara -um, hilarior -or -us, hilarissimus -a -um  ADJ
22201	hilaris, hilare, hilarior -or -us, hilarissimus -a -um  ADJ
22202	hilaresco, hilarescere, -, -  V (3rd) INTRANS
22203	Hilarium, Hilarii  N (2nd) N
22204	Hilarius, Hilari  N (2nd) M
22205	hilarisco, hilariscere, -, -  V (3rd) INTRANS
22206	hilaritas, hilaritatis  N (3rd) F
22207	hilarulus, hilarula, hilarulum  ADJ
22208	hin, undeclined  N N
22209	hinc  ADV
22210	Hinduismus, Hinduismi  N (2nd) M
22211	hinnus, hinni  N (2nd) M
22212	hinnio, hinnire, hinnivi, hinnitus  V (4th)
22213	hinnitus, hinnitus  N (4th) M
22214	hinnulus, hinnuli  N (2nd) M
22215	hinnuleus, hinnulei  N (2nd) M
22216	hinulus, hinuli  N (2nd) M
22217	hippagogus, hippagogi  N (2nd) M
22218	Hippo, Hipponis  N (3rd) M
22219	hippocampus, hippocampi  N (2nd) M
22220	hippocentaurus, hippocentauri  N (2nd) M
22221	hippodromos, hippodromi  N M
22222	hippomanes, hippomanis  N (3rd) N
22223	hippomanes, hippomanis  N (3rd) N
22224	Hipponensis, Hipponensis, Hipponense  ADJ
22225	hippotoxota, hippotoxotae  N (1st) M
22226	hippurus, hippuri  N (2nd) M
22227	hippurus, hippuri  N (2nd) M
22228	hircus, hirci  N (2nd) M
22229	hircinus, hircina, hircinum  ADJ
22230	hirnea, hirneae  N (1st) F
22231	hirneacus, hirneaca, hirneacum  ADJ
22232	hirneosus, hirneosa, hirneosum  ADJ
22233	hirniacus, hirniaca, hirniacum  ADJ
22234	hirniosus, hirniosa, hirniosum  ADJ
22235	hirsutus, hirsuta, hirsutum  ADJ
22236	hirtus, hirta, hirtum  ADJ
22237	hirudo, hirudinis  N (3rd) F
22238	hirundininus, hirundinina, hirundininum  ADJ
22239	hirundo, hirundinis  N (3rd) F
22240	hisco, hiscare, -, -  V (1st)
22241	hisopus, hisopi  N (2nd) F
22242	hisopum, hisopi  N (2nd) N
22243	Hispanus, Hispana, Hispanum  ADJ
22244	Hispane  ADV
22245	Hispania, Hispaniae  N (1st) F
22246	hispidus, hispida, hispidum  ADJ
22247	hissopus, hissopi  N (2nd) F
22248	hissopum, hissopi  N (2nd) N
22249	historia, historiae  N (1st) F
22250	historialis, historialis, historiale  ADJ
22251	historialiter  ADV
22252	historicus, historica, historicum  ADJ
22253	historiographus, historiographi  N (2nd) M
22254	histriatus, histriata, histriatum  ADJ
22255	histricus, histrica, histricum  ADJ
22256	histrio, histrionis  N (3rd) M
22257	histronia, histroniae  N (1st) F
22258	hiulcus, hiulca, hiulcum  ADJ
22259	hocceus, hoccei  N (2nd) M
22260	hocusque  ADV
22261	hodie  ADV
22262	hodiernus, hodierna, hodiernum  ADJ
22263	hoedus, hoedi  N (2nd) M
22264	hoedilla, hoedillae  N (1st) F
22265	hoedillus, hoedilli  N (2nd) M
22266	hoedinus, hoedina, hoedinum  ADJ
22267	hoedulus, hoeduli  N (2nd) M
22268	holisatrum, holisatri  N (2nd) N
22269	holitorius, holitoria, holitorium  ADJ
22270	holocaustum, holocausti  N (2nd) N
22271	holocaustoma, holocaustomatis  N (3rd) N
22272	holocaustosis, holocaustosos/is  N F
22273	holocaustosis, holocaustosos/is  N F
22274	holocautom, holocautomatis  N (3rd) N
22275	holosericum, holoserici  N (2nd) N
22276	holosericus, holoserica, holosericum  ADJ
22277	holoverus, holovera, holoverum  ADJ
22278	holus, holeris  N (3rd) N
22279	holusculum, holusculi  N (2nd) N
22280	homagium, homagii  N (2nd) N
22281	homicida, homicidae  N (1st) C
22282	homicidium, homicidi(i)  N (2nd) N
22283	homileticum, homiletici  N (2nd) N
22284	homileticus, homiletica, homileticum  ADJ
22285	homilia, homiliae  N (1st) F
22286	homiliarium, homiliarii  N (2nd) N
22287	homo, hominis  N (3rd) M
22288	homoeoteleuton, homoeoteleuti  N N
22289	homogeneus, homogenea, homogeneum  ADJ
22290	homogeneitas, homogeneitatis  N (3rd) F
22291	homogium, homogii  N (2nd) N
22292	homographus, homographa, homographum  ADJ
22293	homoiousius, homoiousia, homoiousium  ADJ
22294	homologus, homologi  N (2nd) M
22295	homoousius, homoousia, homoousium  ADJ
22296	homosexualis, homosexualis, homosexuale  ADJ
22297	homosexualis, homosexualis  N (3rd) C
22298	homosexualitas, homosexualitatis  N (3rd) F
22299	homullus, homulli  N (2nd) M
22300	homuncio, homuncionis  N (3rd) M
22301	Homuncionita, Homuncionitae  N (1st) M
22302	homunculus, homunculi  N (2nd) M
22303	honesto, honestare, honestavi, honestatus  V (1st)
22304	honestus, honesta -um, honestior -or -us, honestissimus -a -um  ADJ
22305	honestor, honestari, honestatus sum  V (1st) DEP
22306	honestas, honestatis  N (3rd) F
22307	honeste  ADV
22308	honor, honoris  N (3rd) M
22309	honorus, honora, honorum  ADJ
22310	honoro, honorare, honoravi, honoratus  V (1st)
22311	honorabilis, honorabilis, honorabile  ADJ
22312	honorabiliter  ADV
22313	honorarium, honorarii  N (2nd) N
22314	honorarius, honoraria, honorarium  ADJ
22315	honoratus, honorata -um, honoratior -or -us, honoratissimus -a -um  ADJ
22316	honorate, honoratius, honoratissime  ADV
22317	Honorius, Honorii  N (2nd) M
22318	honorifico, honorificare, honorificavi, honorificatus  V (1st) TRANS
22319	honorificus, honorifica -um, honorificentior -or -us, honorificentissimus -a -  ADJ
22320	honorificatus, honorificata, honorificatum  ADJ
22321	honorifice, honorificentius, honorificentissime  ADV
22322	honorificentia, honorificentiae  N (1st) F
22323	honos, honoris  N (3rd) M
22324	hoplomachus, hoplomachi  N (2nd) M
22325	hora, horae  N (1st) F
22326	horalis, horalis, horale  ADJ
22327	horarius, horarii  N (2nd) M
22328	horarium, horarii  N (2nd) N
22329	horarius, horaria, horarium  ADJ
22330	hordeum, hordei  N (2nd) N
22331	hordeaceus, hordeacea, hordeaceum  ADJ
22332	hordeacius, hordeacia, hordeacium  ADJ
22333	hordearius, hordearia, hordearium  ADJ
22334	hordiaceus, hordiacea, hordiaceum  ADJ
22335	hordiacius, hordiacia, hordiacium  ADJ
22336	hordiarius, hordiaria, hordiarium  ADJ
22337	Horeb, undeclined  N N
22338	horia, horiae  N (1st) F
22339	horizon, horizontos/is  N M
22340	horizontalis, horizontalis, horizontale  ADJ
22341	horizontaliter  ADV
22342	horminum, hormini  N (2nd) N
22343	hormonum, hormoni  N (2nd) N
22344	hornus, horna, hornum  ADJ
22345	hornotinus, hornotina, hornotinum  ADJ
22346	horologium, horologi(i)  N (2nd) N
22347	horologion, horologii  N N
22348	horologiarius, horologiarii  N (2nd) M
22349	horoma, horomatis  N (3rd) N
22350	horreo, horrere, horrui, -  V (2nd)
22351	horreum, horrei  N (2nd) N
22352	horrendus, horrenda, horrendum  ADJ
22353	horresco, horrescere, horrui, -  V (3rd)
22354	horribilis, horribile, horribilior -or -us, horribilissimus -a -um  ADJ
22355	horridus, horrida, horridum  ADJ
22356	horridulus, horridula, horridulum  ADJ
22357	horrifer, horrifera, horriferum  ADJ
22358	horrificus, horrifica, horrificum  ADJ
22359	horripilo, horripilare, horripilavi, horripilatus  V (1st) INTRANS
22360	horripilatio, horripilationis  N (3rd) F
22361	horrisonus, horrisona, horrisonum  ADJ
22362	horror, horroris  N (3rd) M
22363	hortus, horti  N (2nd) M
22364	hortor, hortari, hortatus sum  V (1st) DEP
22365	hortalitium, hortalitii  N (2nd) N
22366	hortamen, hortaminis  N (3rd) N
22367	hortamentum, hortamenti  N (2nd) N
22368	hortatus, hortata, hortatum  ADJ
22369	hortatio, hortationis  N (3rd) F
22370	hortativus, hortativa, hortativum  ADJ
22371	hortator, hortatoris  N (3rd) M
22372	hortatorius, hortatoria, hortatorium  ADJ
22373	hortensis, hortensis, hortense  ADJ
22374	hortensium, hortensii  N (2nd) N
22375	hortensius, hortensia, hortensium  ADJ
22376	Hortius, Horti  N (2nd) M
22377	Hortius, Hortia, Hortium  ADJ
22378	hortulus, hortuli  N (2nd) M
22379	hortulanus, hortulani  N (2nd) M
22380	Hosanna  INTERJ
22381	Hosianna  INTERJ
22382	hospes, hospitis  N (3rd) M
22383	hospes, (gen.), hospitis  ADJ
22384	hospita, hospitae  N (1st) F
22385	hospitus, hospita, hospitum  ADJ
22386	hospito, hospitare, hospitavi, hospitatus  V (1st) TRANS
22387	hospitor, hospitari, hospitatus sum  V (1st) DEP
22388	hospitalis, hospitalis, hospitale  ADJ
22389	hospitale, hospitalis  N (3rd) N
22390	hospitalitas, hospitalitatis  N (3rd) F
22391	hospitaliter  ADV
22392	hospitium, hospiti(i)  N (2nd) N
22393	hostio, hostire, -, -  V (4th)
22394	hostia, hostiae  N (1st) F
22395	hostiaria, hostiariae  N (1st) F
22396	hosticus, hostica, hosticum  ADJ
22397	hostilis, hostilis, hostile  ADJ
22398	hostilitas, hostilitatis  N (3rd) F
22399	hostiliter  ADV
22400	hostimentum, hostimenti  N (2nd) N
22401	hostis, hostis  N (3rd) C
22402	HS., abb.  N M
22403	hu, undeclined  N N
22404	huc  ADV
22405	huccine  ADV
22406	hucusque  ADV
22407	hue  ADV
22408	hui  INTERJ
22409	humus, humi  N (2nd) F
22410	humo, humare, humavi, humatus  V (1st)
22411	humanum, humani  N (2nd) N
22412	humano, humanare, humanavi, humanatus  V (1st) TRANS
22413	humanus, humana -um, humanior -or -us, humanissimus -a -um  ADJ
22414	humanismus, humanismi  N (2nd) M
22415	humanista, humanistae  N (1st) M
22416	humanisticus, humanistica, humanisticum  ADJ
22417	humanitarius, humanitaria, humanitarium  ADJ
22418	humanitas, humanitatis  N (3rd) F
22419	humaniter  ADV
22420	humanitus  ADV
22421	humectus, humecta, humectum  ADJ
22422	humecto, humectare, humectavi, humectatus  V (1st) TRANS
22423	humens, (gen.), humentis  ADJ
22424	humerus, humeri  N (2nd) M
22425	humerale, humeralis  N (3rd) N
22426	humerulus, humeruli  N (2nd) M
22427	humi  ADV
22428	humicubatio, humicubationis  N (3rd) F
22429	humidum, humidi  N (2nd) N
22430	humidus, humida, humidum  ADJ
22431	humiditas, humiditatis  N (3rd) F
22432	humiditas, humiditatis  N (3rd) F
22433	humilis, humile, humilior -or -us, humillimus -a -um  ADJ
22434	humilio, humiliare, humiliavi, humiliatus  V (1st) TRANS
22435	humiliatio, humiliationis  N (3rd) F
22436	humilitas, humilitatis  N (3rd) F
22437	humilitas, humilitatis  N (3rd) F
22438	humiliter, humilius, humillime  ADV
22439	humor, humoris  N (3rd) M
22440	hundredum, hundredi  N (2nd) N
22441	hutesium, hutesii  N (2nd) N
22442	hyacinthus, hyacinthi  N (2nd) M
22443	hyacinthos, hyacinthi  N M
22444	hyacinthina, hyacinthinae  N (1st) F
22445	hyacinthinus, hyacinthina, hyacinthinum  ADJ
22446	hyaena, hyaenae  N (1st) F
22447	hyalus, hyali  N (2nd) M
22448	Hyas, Hyadis  N (3rd) F
22449	hybernalis, hybernalis, hybernale  ADJ
22450	hybrida, hybridae  N (1st) F
22451	hydolum, hydoli  N (2nd) N
22452	hydolatria, hydolatriae  N (1st) F
22453	hydoneus, hydonea, hydoneum  ADJ
22454	hydoneus, hydonea, hydoneum  ADJ
22455	hydra, hydrae  N (1st) F
22456	hydrus, hydri  N (2nd) M
22457	hydrargyrus, hydrargyri  N (2nd) M
22458	hydraulus, hydrauli  N (2nd) F
22459	hydraulicus, hydraulica, hydraulicum  ADJ
22460	hydria, hydriae  N (1st) F
22461	hydrocarboneum, hydrocarbonei  N (2nd) N
22462	hydrogenium, hydrogenii  N (2nd) N
22463	hydrographia, hydrographiae  N (1st) F
22464	hydrographicus, hydrographica, hydrographicum  ADJ
22465	hydrologicus, hydrologica, hydrologicum  ADJ
22466	hydromel, hydromelitis  N (3rd) N
22467	hydromel, hydromellis  N (3rd) N
22468	hydromeli, hydromelitis  N (3rd) N
22469	hydromellum, hydromelli  N (2nd) N
22470	hydropicus, hydropica, hydropicum  ADJ
22471	hydropisis, hydropisis  N (3rd) F
22472	hydroplanum, hydroplani  N (2nd) N
22473	hydrops, hydropis  N (3rd) M
22474	hydrops, hydropos/is  N M
22475	hydrosphaera, hydrosphaerae  N (1st) F
22476	hydrostatica, hydrostaticae  N (1st) F
22477	hydrostaticus, hydrostatica, hydrostaticum  ADJ
22478	hygiena, hygienae  N (1st) F
22479	hygienicus, hygienica, hygienicum  ADJ
22480	hygrologia, hygrologiae  N (1st) F
22481	hygrometrum, hygrometri  N (2nd) N
22482	hylomorphismus, hylomorphismi  N (2nd) M
22483	Hymen, undeclined  N M
22484	Hymenaeus, Hymenaei  N (2nd) M
22485	Hymenaeos, Hymenaei  N M
22486	hymera, hymerae  N (1st) F
22487	hymnus, hymni  N (2nd) M
22488	hymnarium, hymnarii  N (2nd) N
22489	hymnicus, hymnica, hymnicum  ADJ
22490	hymnizo, hymnizare, hymnizavi, hymnizatus  V (1st) INTRANS
22491	hymnodia, hymnodiae  N (1st) F
22492	hymnologion, hymnologii  N N
22493	hyoscyamus, hyoscyami  N (2nd) M
22494	hypaethrum, hypaethri  N (2nd) N
22495	hypaethros, hypaethri  N M
22496	hypaethrus, hypaethra, hypaethrum  ADJ
22497	hypallage, hypallages  N F
22498	hypate, hypates  N F
22499	hypaton, hypati  N N
22500	hyperbaton, hyperbati  N N
22501	hyperbola, hyperbolae  N (1st) F
22502	hyperbole, hyperboles  N F
22503	hyperbolaeos, hyperbolaei  N F
22504	hyperbolaeus, hyperbolaea, hyperbolaeum  ADJ
22505	hyperboleus, hyperbolei  N (2nd) F
22506	hyperbolicus, hyperbolica, hyperbolicum  ADJ
22507	hyperbolice  ADV
22508	hypercatalectus, hypercatalecti  N (2nd) M
